seqno;heartbeats;pulse;timestamp
55988;12231;53;2013-08-21 01:04:57.617
55991;12231;53;2013-08-21 01:04:58.358
55992;12232;54;2013-08-21 01:04:58.606
55995;12232;54;2013-08-21 01:04:59.351
55996;12233;55;2013-08-21 01:04:59.587
56005;12234;55;2013-08-21 01:05:01.807
56006;12235;54;2013-08-21 01:05:02.057
56028;12239;54;2013-08-21 01:05:07.478
56029;12240;53;2013-08-21 01:05:07.718
56041;12242;53;2013-08-21 01:05:10.678
56042;12243;54;2013-08-21 01:05:10.917
56045;12243;54;2013-08-21 01:05:11.657
56046;12244;55;2013-08-21 01:05:11.908
56049;12244;55;2013-08-21 01:05:12.648
56050;12245;56;2013-08-21 01:05:12.887
56062;12247;56;2013-08-21 01:05:15.847
56063;12248;55;2013-08-21 01:05:16.098
56066;12248;55;2013-08-21 01:05:16.827
56067;12249;56;2013-08-21 01:05:17.077
56074;12250;56;2013-08-21 01:05:18.799
56075;12251;57;2013-08-21 01:05:19.047
56088;12253;57;2013-08-21 01:05:22.247
56089;12254;56;2013-08-21 01:05:22.497
56100;12256;56;2013-08-21 01:05:25.207
56101;12257;57;2013-08-21 01:05:25.447
56109;12258;57;2013-08-21 01:05:27.427
56110;12259;56;2013-08-21 01:05:27.667
56118;12260;56;2013-08-21 01:05:29.637
56119;12261;55;2013-08-21 01:05:29.888
56131;12263;55;2013-08-21 01:05:32.837
56132;12264;56;2013-08-21 01:05:33.088
56135;12264;56;2013-08-21 01:05:33.827
56136;12265;57;2013-08-21 01:05:34.067
56145;12266;57;2013-08-21 01:05:36.286
56146;12267;56;2013-08-21 01:05:36.537
56149;12267;56;2013-08-21 01:05:37.277
56150;12268;55;2013-08-21 01:05:37.518
56166;12271;55;2013-08-21 01:05:41.457
56167;12272;57;2013-08-21 01:05:41.708
56170;12272;57;2013-08-21 01:05:42.447
56171;12273;56;2013-08-21 01:05:42.697
56180;12274;56;2013-08-21 01:05:44.907
56181;12275;55;2013-08-21 01:05:45.156
56198;12278;55;2013-08-21 01:05:49.337
56199;12279;54;2013-08-21 01:05:49.587
56208;12280;54;2013-08-21 01:05:51.808
56209;12281;53;2013-08-21 01:05:52.047
56212;12281;53;2013-08-21 01:05:52.787
56213;12282;54;2013-08-21 01:05:53.038
56226;12284;54;2013-08-21 01:05:56.237
56227;12285;53;2013-08-21 01:05:56.487
56248;12289;53;2013-08-21 01:06:01.657
56249;12290;54;2013-08-21 01:06:01.908
56258;12291;54;2013-08-21 01:06:04.119
56259;12292;53;2013-08-21 01:06:04.368
56280;12296;53;2013-08-21 01:06:09.538
56281;12297;54;2013-08-21 01:06:09.788
56293;12299;54;2013-08-21 01:06:12.738
56294;12300;55;2013-08-21 01:06:12.986
56302;12301;55;2013-08-21 01:06:14.958
56303;12302;54;2013-08-21 01:06:15.208
56319;12305;54;2013-08-21 01:06:19.147
56320;12306;55;2013-08-21 01:06:19.387
56323;12306;55;2013-08-21 01:06:20.129
56324;12307;56;2013-08-21 01:06:20.378
56327;12307;56;2013-08-21 01:06:21.117
56328;12308;57;2013-08-21 01:06:21.358
56336;12309;57;2013-08-21 01:06:23.326
56337;12310;56;2013-08-21 01:06:23.578
56345;12311;56;2013-08-21 01:06:25.549
56346;12312;57;2013-08-21 01:06:25.798
56350;12312;57;2013-08-21 01:06:26.777
56351;12313;56;2013-08-21 01:06:27.027
56355;12313;56;2013-08-21 01:06:28.007
56356;12314;55;2013-08-21 01:06:28.257
56364;12315;55;2013-08-21 01:06:30.228
56365;12316;54;2013-08-21 01:06:30.477
56373;12317;54;2013-08-21 01:06:32.449
56374;12318;55;2013-08-21 01:06:32.688
56382;12319;55;2013-08-21 01:06:34.656
56383;12320;54;2013-08-21 01:06:34.907
56404;12324;54;2013-08-21 01:06:40.078
56405;12325;55;2013-08-21 01:06:40.326
56422;12328;55;2013-08-21 01:06:44.508
56423;12329;54;2013-08-21 01:06:44.759
56430;12330;54;2013-08-21 01:06:46.477
56431;12331;55;2013-08-21 01:06:46.727
56434;12331;55;2013-08-21 01:06:47.468
56435;12332;56;2013-08-21 01:06:47.718
56438;12332;56;2013-08-21 01:06:48.449
56439;12333;57;2013-08-21 01:06:48.698
56451;12335;57;2013-08-21 01:06:51.657
56452;12336;56;2013-08-21 01:06:51.897
56464;12338;56;2013-08-21 01:06:54.857
56465;12339;57;2013-08-21 01:06:55.097
56468;12339;57;2013-08-21 01:06:55.837
56469;12340;56;2013-08-21 01:06:56.087
56481;12342;56;2013-08-21 01:06:59.047
56482;12343;57;2013-08-21 01:06:59.288
56495;12345;57;2013-08-21 01:07:02.487
56496;12346;56;2013-08-21 01:07:02.737
56500;12346;56;2013-08-21 01:07:03.717
56501;12347;55;2013-08-21 01:07:03.967
56518;12350;55;2013-08-21 01:07:08.157
56519;12351;54;2013-08-21 01:07:08.397
56546;12356;54;2013-08-21 01:07:15.047
56547;12357;53;2013-08-21 01:07:15.297
56568;12361;53;2013-08-21 01:07:20.467
56569;12362;54;2013-08-21 01:07:20.717
56577;12363;54;2013-08-21 01:07:22.687
56578;12364;53;2013-08-21 01:07:22.938
56586;12365;53;2013-08-21 01:07:24.908
56587;12366;54;2013-08-21 01:07:25.147
56603;12369;54;2013-08-21 01:07:29.087
56605;12370;53;2013-08-21 01:07:29.587
56608;12370;53;2013-08-21 01:07:30.317
56609;12371;54;2013-08-21 01:07:30.568
56612;12371;54;2013-08-21 01:07:31.307
56613;12372;55;2013-08-21 01:07:31.558
56622;12373;55;2013-08-21 01:07:33.767
56623;12374;54;2013-08-21 01:07:34.017
56630;12375;54;2013-08-21 01:07:35.738
56631;12376;55;2013-08-21 01:07:35.987
56634;12376;55;2013-08-21 01:07:36.728
56635;12377;56;2013-08-21 01:07:36.968
56643;12378;56;2013-08-21 01:07:38.937
56644;12379;55;2013-08-21 01:07:39.187
56651;12380;55;2013-08-21 01:07:40.907
56652;12381;56;2013-08-21 01:07:41.157
56655;12381;56;2013-08-21 01:07:41.897
56656;12382;57;2013-08-21 01:07:42.149
56659;12382;57;2013-08-21 01:07:42.888
56660;12383;58;2013-08-21 01:07:43.128
56672;12385;58;2013-08-21 01:07:46.087
56673;12386;57;2013-08-21 01:07:46.327
56684;12388;57;2013-08-21 01:07:49.036
56685;12389;58;2013-08-21 01:07:49.288
56697;12391;58;2013-08-21 01:07:52.237
56698;12392;57;2013-08-21 01:07:52.488
56701;12392;57;2013-08-21 01:07:53.227
56702;12393;58;2013-08-21 01:07:53.477
56705;12393;58;2013-08-21 01:07:54.209
56706;12394;59;2013-08-21 01:07:54.458
56712;12395;59;2013-08-21 01:07:55.937
56713;12396;60;2013-08-21 01:07:56.179
56721;12397;60;2013-08-21 01:07:58.158
56722;12398;59;2013-08-21 01:07:58.397
56725;12398;59;2013-08-21 01:07:59.138
56726;12399;58;2013-08-21 01:07:59.386
56729;12399;58;2013-08-21 01:08:00.130
56730;12400;59;2013-08-21 01:08:00.367
56733;12400;59;2013-08-21 01:08:01.109
56734;12401;60;2013-08-21 01:08:01.355
56756;12406;60;2013-08-21 01:08:06.777
56757;12407;61;2013-08-21 01:08:07.018
56767;12409;61;2013-08-21 01:08:09.472
56768;12410;62;2013-08-21 01:08:09.727
56781;12412;62;2013-08-21 01:08:12.927
56782;12413;61;2013-08-21 01:08:13.177
56785;12413;61;2013-08-21 01:08:13.917
56786;12414;60;2013-08-21 01:08:14.158
56789;12414;60;2013-08-21 01:08:14.897
56790;12415;59;2013-08-21 01:08:15.147
56798;12416;59;2013-08-21 01:08:17.117
56799;12417;58;2013-08-21 01:08:17.367
56803;12417;58;2013-08-21 01:08:18.347
56804;12418;57;2013-08-21 01:08:18.597
56815;12420;57;2013-08-21 01:08:21.307
56816;12421;58;2013-08-21 01:08:21.547
56829;12423;58;2013-08-21 01:08:24.747
56830;12424;57;2013-08-21 01:08:24.997
56834;12424;57;2013-08-21 01:08:25.988
56835;12425;56;2013-08-21 01:08:26.228
56852;12428;56;2013-08-21 01:08:30.417
56853;12429;55;2013-08-21 01:08:30.667
56873;12433;55;2013-08-21 01:08:35.588
56874;12434;56;2013-08-21 01:08:35.837
56877;12434;56;2013-08-21 01:08:36.578
56878;12435;57;2013-08-21 01:08:36.817
56882;12435;57;2013-08-21 01:08:37.807
56883;12436;56;2013-08-21 01:08:38.047
56901;12440;56;2013-08-21 01:08:42.487
56902;12441;58;2013-08-21 01:08:42.726
56920;12447;58;2013-08-21 01:08:47.167
56921;12448;61;2013-08-21 01:08:47.406
56923;12448;61;2013-08-21 01:08:47.907
56924;12449;63;2013-08-21 01:08:48.147
56926;12449;63;2013-08-21 01:08:48.647
56927;12450;65;2013-08-21 01:08:48.887
56929;12450;65;2013-08-21 01:08:49.377
56930;12451;67;2013-08-21 01:08:49.628
56932;12451;67;2013-08-21 01:08:50.118
56933;12452;69;2013-08-21 01:08:50.368
56935;12452;69;2013-08-21 01:08:50.858
56936;12453;71;2013-08-21 01:08:51.107
56938;12453;71;2013-08-21 01:08:51.598
56939;12454;73;2013-08-21 01:08:51.848
56940;12454;73;2013-08-21 01:08:52.087
56941;12455;74;2013-08-21 01:08:52.337
56943;12455;74;2013-08-21 01:08:52.827
56944;12456;76;2013-08-21 01:08:53.076
56946;12456;76;2013-08-21 01:08:53.567
56947;12457;77;2013-08-21 01:08:53.818
56961;12460;77;2013-08-21 01:08:57.267
56962;12461;75;2013-08-21 01:08:57.508
56965;12461;75;2013-08-21 01:08:58.247
56966;12462;73;2013-08-21 01:08:58.497
56974;12463;73;2013-08-21 01:09:00.467
56975;12464;70;2013-08-21 01:09:00.707
56979;12464;70;2013-08-21 01:09:01.698
56980;12465;68;2013-08-21 01:09:01.937
56984;12465;68;2013-08-21 01:09:02.923
56985;12466;66;2013-08-21 01:09:03.178
56988;12466;66;2013-08-21 01:09:03.917
56989;12467;64;2013-08-21 01:09:04.157
56992;12467;64;2013-08-21 01:09:04.898
56993;12468;63;2013-08-21 01:09:05.145
57008;12471;63;2013-08-21 01:09:08.837
57009;12472;64;2013-08-21 01:09:09.086
57015;12473;64;2013-08-21 01:09:10.557
57016;12474;65;2013-08-21 01:09:10.807
57033;12477;65;2013-08-21 01:09:14.997
57034;12478;63;2013-08-21 01:09:15.239
57038;12478;63;2013-08-21 01:09:16.227
57039;12479;62;2013-08-21 01:09:16.477
57043;12479;62;2013-08-21 01:09:17.457
57044;12480;61;2013-08-21 01:09:17.708
57047;12480;61;2013-08-21 01:09:18.447
57048;12481;59;2013-08-21 01:09:18.688
57053;12481;59;2013-08-21 01:09:19.918
57054;12482;58;2013-08-21 01:09:20.168
57057;12482;58;2013-08-21 01:09:20.907
57058;12483;56;2013-08-21 01:09:21.158
57066;12484;56;2013-08-21 01:09:23.129
57068;12485;55;2013-08-21 01:09:23.635
57075;12486;55;2013-08-21 01:09:25.337
57076;12487;56;2013-08-21 01:09:25.587
57089;12489;56;2013-08-21 01:09:28.787
57090;12490;55;2013-08-21 01:09:29.037
57114;12495;55;2013-08-21 01:09:34.947
57115;12496;57;2013-08-21 01:09:35.187
57117;12496;57;2013-08-21 01:09:35.688
57118;12497;59;2013-08-21 01:09:35.927
57120;12497;59;2013-08-21 01:09:36.427
57121;12498;60;2013-08-21 01:09:36.667
57124;12498;60;2013-08-21 01:09:37.406
57125;12499;61;2013-08-21 01:09:37.658
57127;12499;61;2013-08-21 01:09:38.147
57128;12500;62;2013-08-21 01:09:38.397
57131;12500;62;2013-08-21 01:09:39.129
57132;12501;64;2013-08-21 01:09:39.377
57134;12501;64;2013-08-21 01:09:39.867
57135;12502;65;2013-08-21 01:09:40.117
57148;12504;65;2013-08-21 01:09:43.317
57149;12505;63;2013-08-21 01:09:43.567
57153;12505;63;2013-08-21 01:09:44.547
57154;12506;61;2013-08-21 01:09:44.797
57158;12506;61;2013-08-21 01:09:45.776
57159;12507;60;2013-08-21 01:09:46.028
57163;12507;60;2013-08-21 01:09:47.018
57164;12508;58;2013-08-21 01:09:47.258
57167;12508;58;2013-08-21 01:09:47.997
57168;12509;57;2013-08-21 01:09:48.248
57177;12510;57;2013-08-21 01:09:50.457
57178;12511;56;2013-08-21 01:09:50.707
57182;12511;56;2013-08-21 01:09:51.697
57183;12512;55;2013-08-21 01:09:51.937
57190;12513;55;2013-08-21 01:09:53.667
57191;12514;56;2013-08-21 01:09:53.907
57204;12516;56;2013-08-21 01:09:57.106
57205;12517;55;2013-08-21 01:09:57.357
57209;12517;55;2013-08-21 01:09:58.347
57210;12518;54;2013-08-21 01:09:58.587
57217;12519;54;2013-08-21 01:10:00.317
57218;12520;55;2013-08-21 01:10:00.557
57225;12521;55;2013-08-21 01:10:02.288
57226;12522;56;2013-08-21 01:10:02.527
57234;12523;56;2013-08-21 01:10:04.497
57235;12524;55;2013-08-21 01:10:04.748
57244;12525;55;2013-08-21 01:10:06.968
57245;12526;54;2013-08-21 01:10:07.207
57248;12526;54;2013-08-21 01:10:07.947
57249;12527;55;2013-08-21 01:10:08.197
57257;12528;55;2013-08-21 01:10:10.168
57258;12529;54;2013-08-21 01:10:10.407
57279;12533;54;2013-08-21 01:10:15.588
57280;12534;55;2013-08-21 01:10:15.828
57284;12534;55;2013-08-21 01:10:16.817
57285;12535;54;2013-08-21 01:10:17.059
57288;12535;54;2013-08-21 01:10:17.796
57289;12536;55;2013-08-21 01:10:18.047
57301;12538;55;2013-08-21 01:10:20.997
57302;12539;54;2013-08-21 01:10:21.247
57306;12539;54;2013-08-21 01:10:22.237
57307;12540;55;2013-08-21 01:10:22.477
57318;12542;55;2013-08-21 01:10:25.187
57320;12543;54;2013-08-21 01:10:25.677
57328;12544;54;2013-08-21 01:10:27.648
57329;12545;55;2013-08-21 01:10:27.898
57332;12545;55;2013-08-21 01:10:28.637
57333;12546;54;2013-08-21 01:10:28.888
57358;12551;54;2013-08-21 01:10:35.037
57359;12552;55;2013-08-21 01:10:35.289
57372;12554;55;2013-08-21 01:10:38.487
57373;12555;54;2013-08-21 01:10:38.737
57385;12557;54;2013-08-21 01:10:41.688
57387;12558;55;2013-08-21 01:10:42.187
57390;12558;55;2013-08-21 01:10:42.917
57391;12559;56;2013-08-21 01:10:43.167
57393;12559;56;2013-08-21 01:10:43.657
57394;12560;57;2013-08-21 01:10:43.907
57407;12562;57;2013-08-21 01:10:47.108
57408;12563;56;2013-08-21 01:10:47.357
57412;12563;56;2013-08-21 01:10:48.338
57413;12564;55;2013-08-21 01:10:48.587
57439;12569;55;2013-08-21 01:10:54.988
57440;12570;54;2013-08-21 01:10:55.237
57447;12571;54;2013-08-21 01:10:56.957
57448;12572;55;2013-08-21 01:10:57.208
57451;12572;55;2013-08-21 01:10:57.947
57452;12573;56;2013-08-21 01:10:58.188
57460;12574;56;2013-08-21 01:11:00.163
57462;12575;55;2013-08-21 01:11:00.657
57495;12582;55;2013-08-21 01:11:08.777
57496;12583;56;2013-08-21 01:11:09.027
57499;12583;56;2013-08-21 01:11:09.768
57500;12584;57;2013-08-21 01:11:10.018
57506;12585;57;2013-08-21 01:11:11.486
57507;12586;59;2013-08-21 01:11:11.737
57509;12586;59;2013-08-21 01:11:12.228
57510;12587;61;2013-08-21 01:11:12.476
57512;12587;61;2013-08-21 01:11:12.967
57513;12588;63;2013-08-21 01:11:13.217
57515;12588;63;2013-08-21 01:11:13.707
57516;12589;65;2013-08-21 01:11:13.957
57518;12589;65;2013-08-21 01:11:14.449
57519;12590;67;2013-08-21 01:11:14.698
57521;12590;67;2013-08-21 01:11:15.188
57522;12591;68;2013-08-21 01:11:15.428
57564;12612;68;2013-08-21 01:11:25.778
57566;12613;71;2013-08-21 01:11:26.267
57567;12613;71;2013-08-21 01:11:26.516
57568;12614;74;2013-08-21 01:11:26.757
57570;12614;74;2013-08-21 01:11:27.258
57571;12615;76;2013-08-21 01:11:27.496
57573;12615;76;2013-08-21 01:11:27.997
57574;12616;79;2013-08-21 01:11:28.237
57575;12616;79;2013-08-21 01:11:28.487
57576;12617;80;2013-08-21 01:11:28.727
57578;12617;80;2013-08-21 01:11:29.227
57579;12618;81;2013-08-21 01:11:29.468
57584;12619;81;2013-08-21 01:11:30.695
57585;12620;80;2013-08-21 01:11:30.947
57600;12623;80;2013-08-21 01:11:34.648
57601;12624;77;2013-08-21 01:11:34.887
57604;12624;77;2013-08-21 01:11:35.628
57605;12625;75;2013-08-21 01:11:35.878
57608;12625;75;2013-08-21 01:11:36.617
57609;12626;72;2013-08-21 01:11:36.857
57613;12626;72;2013-08-21 01:11:37.846
57614;12627;70;2013-08-21 01:11:38.087
57617;12627;70;2013-08-21 01:11:38.827
57618;12628;68;2013-08-21 01:11:39.077
57622;12628;68;2013-08-21 01:11:40.058
57623;12629;66;2013-08-21 01:11:40.307
57626;12629;66;2013-08-21 01:11:41.047
57627;12630;65;2013-08-21 01:11:41.297
57631;12630;65;2013-08-21 01:11:42.277
57632;12631;63;2013-08-21 01:11:42.526
57636;12631;63;2013-08-21 01:11:43.506
57637;12632;62;2013-08-21 01:11:43.758
57640;12632;62;2013-08-21 01:11:44.497
57641;12633;61;2013-08-21 01:11:44.738
57645;12633;61;2013-08-21 01:11:45.728
57646;12634;60;2013-08-21 01:11:45.967
57649;12634;60;2013-08-21 01:11:46.707
57650;12635;59;2013-08-21 01:11:46.957
57658;12636;59;2013-08-21 01:11:48.927
57659;12637;58;2013-08-21 01:11:49.177
57667;12638;58;2013-08-21 01:11:51.147
57668;12639;57;2013-08-21 01:11:51.387
57675;12640;57;2013-08-21 01:11:53.117
57676;12641;58;2013-08-21 01:11:53.357
57688;12643;58;2013-08-21 01:11:56.317
57689;12644;57;2013-08-21 01:11:56.569
57696;12645;57;2013-08-21 01:11:58.288
57697;12646;58;2013-08-21 01:11:58.536
57700;12646;58;2013-08-21 01:11:59.267
57701;12647;59;2013-08-21 01:11:59.517
57704;12647;59;2013-08-21 01:12:00.255
57705;12648;58;2013-08-21 01:12:00.510
57713;12649;58;2013-08-21 01:12:02.477
57714;12650;57;2013-08-21 01:12:02.717
57718;12650;57;2013-08-21 01:12:03.707
57719;12651;56;2013-08-21 01:12:03.947
57740;12655;56;2013-08-21 01:12:09.127
57741;12656;55;2013-08-21 01:12:09.367
57744;12656;55;2013-08-21 01:12:10.108
57745;12657;56;2013-08-21 01:12:10.357
57770;12662;56;2013-08-21 01:12:16.507
57771;12663;55;2013-08-21 01:12:16.758
57783;12665;55;2013-08-21 01:12:19.717
57784;12666;56;2013-08-21 01:12:19.957
57804;12670;56;2013-08-21 01:12:24.887
57805;12671;57;2013-08-21 01:12:25.137
57817;12673;57;2013-08-21 01:12:28.088
57818;12674;56;2013-08-21 01:12:28.337
57826;12675;56;2013-08-21 01:12:30.309
57827;12676;55;2013-08-21 01:12:30.546
57830;12676;55;2013-08-21 01:12:31.287
57831;12677;56;2013-08-21 01:12:31.536
57839;12678;56;2013-08-21 01:12:33.508
57840;12679;55;2013-08-21 01:12:33.753
57896;12691;55;2013-08-21 01:12:47.546
57897;12692;56;2013-08-21 01:12:47.788
57901;12692;56;2013-08-21 01:12:48.777
57902;12693;55;2013-08-21 01:12:49.027
57909;12694;55;2013-08-21 01:12:50.749
57910;12695;56;2013-08-21 01:12:50.997
57931;12699;56;2013-08-21 01:12:56.167
57932;12700;55;2013-08-21 01:12:56.409
57948;12703;55;2013-08-21 01:13:00.349
57949;12704;56;2013-08-21 01:13:00.597
57953;12704;56;2013-08-21 01:13:01.587
57954;12705;55;2013-08-21 01:13:01.827
57984;12711;55;2013-08-21 01:13:09.217
57985;12712;54;2013-08-21 01:13:09.468
57989;12712;54;2013-08-21 01:13:10.448
57990;12713;55;2013-08-21 01:13:10.698
58011;12717;55;2013-08-21 01:13:15.868
58012;12718;54;2013-08-21 01:13:16.117
58024;12720;54;2013-08-21 01:13:19.068
58025;12721;55;2013-08-21 01:13:19.318
58033;12722;55;2013-08-21 01:13:21.287
58034;12723;54;2013-08-21 01:13:21.537
58096;12736;54;2013-08-21 01:13:36.807
58097;12737;53;2013-08-21 01:13:37.048
58128;12743;53;2013-08-21 01:13:44.687
58129;12744;54;2013-08-21 01:13:44.928
58145;12747;54;2013-08-21 01:13:48.868
58146;12748;55;2013-08-21 01:13:49.117
58159;12750;55;2013-08-21 01:13:52.317
58160;12751;54;2013-08-21 01:13:52.567
58176;12754;54;2013-08-21 01:13:56.507
58177;12755;55;2013-08-21 01:13:56.758
58185;12756;55;2013-08-21 01:13:58.727
58186;12757;56;2013-08-21 01:13:58.967
58193;12758;56;2013-08-21 01:14:00.697
58194;12759;55;2013-08-21 01:14:00.937
58203;12760;55;2013-08-21 01:14:03.158
58204;12761;54;2013-08-21 01:14:03.407
58216;12763;54;2013-08-21 01:14:06.356
58217;12764;55;2013-08-21 01:14:06.607
58225;12765;55;2013-08-21 01:14:08.577
58226;12766;54;2013-08-21 01:14:08.818
58238;12768;54;2013-08-21 01:14:11.777
58239;12769;55;2013-08-21 01:14:12.027
58274;12776;55;2013-08-21 01:14:20.647
58275;12777;54;2013-08-21 01:14:20.887
58337;12790;54;2013-08-21 01:14:36.157
58338;12791;53;2013-08-21 01:14:36.408
58346;12792;53;2013-08-21 01:14:38.377
58347;12793;54;2013-08-21 01:14:38.627
58381;12800;54;2013-08-21 01:14:46.997
58382;12801;55;2013-08-21 01:14:47.247
58385;12801;55;2013-08-21 01:14:47.977
58386;12802;54;2013-08-21 01:14:48.227
58390;12802;54;2013-08-21 01:14:49.217
58391;12803;55;2013-08-21 01:14:49.457
58443;12814;55;2013-08-21 01:15:02.268
58444;12815;54;2013-08-21 01:15:02.518
58456;12817;54;2013-08-21 01:15:05.467
58457;12818;55;2013-08-21 01:15:05.718
58460;12818;55;2013-08-21 01:15:06.457
58461;12819;54;2013-08-21 01:15:06.697
58469;12820;54;2013-08-21 01:15:08.667
58470;12821;55;2013-08-21 01:15:08.918
58527;12833;55;2013-08-21 01:15:22.958
58528;12834;54;2013-08-21 01:15:23.197
58531;12834;54;2013-08-21 01:15:23.937
58532;12835;55;2013-08-21 01:15:24.188
58536;12835;55;2013-08-21 01:15:25.168
58537;12836;54;2013-08-21 01:15:25.417
58563;12841;54;2013-08-21 01:15:31.817
58564;12842;53;2013-08-21 01:15:32.068
58572;12843;53;2013-08-21 01:15:34.037
58573;12844;54;2013-08-21 01:15:34.288
58577;12844;54;2013-08-21 01:15:35.269
58578;12845;53;2013-08-21 01:15:35.518
58581;12845;53;2013-08-21 01:15:36.258
58582;12846;54;2013-08-21 01:15:36.497
58638;12858;54;2013-08-21 01:15:50.298
58639;12859;55;2013-08-21 01:15:50.537
58656;12862;55;2013-08-21 01:15:54.728
58657;12863;54;2013-08-21 01:15:54.978
58661;12863;54;2013-08-21 01:15:55.957
58662;12864;55;2013-08-21 01:15:56.208
58669;12865;55;2013-08-21 01:15:57.927
58670;12866;54;2013-08-21 01:15:58.178
58692;12870;54;2013-08-21 01:16:03.597
58693;12871;55;2013-08-21 01:16:03.837
58696;12871;55;2013-08-21 01:16:04.577
58697;12872;54;2013-08-21 01:16:04.828
58719;12876;54;2013-08-21 01:16:10.247
58720;12877;53;2013-08-21 01:16:10.487
58738;12880;53;2013-08-21 01:16:14.917
58739;12881;52;2013-08-21 01:16:15.167
58756;12884;52;2013-08-21 01:16:19.356
58757;12885;53;2013-08-21 01:16:19.597
58811;12896;53;2013-08-21 01:16:32.898
58812;12897;52;2013-08-21 01:16:33.148
58816;12897;52;2013-08-21 01:16:34.137
58817;12898;53;2013-08-21 01:16:34.378
58847;12904;53;2013-08-21 01:16:41.768
58848;12905;54;2013-08-21 01:16:42.017
58897;12915;54;2013-08-21 01:16:54.087
58898;12916;53;2013-08-21 01:16:54.327
58901;12916;53;2013-08-21 01:16:55.067
58902;12917;54;2013-08-21 01:16:55.317
58927;12922;54;2013-08-21 01:17:01.468
58928;12923;55;2013-08-21 01:17:01.716
58932;12923;55;2013-08-21 01:17:02.707
58933;12924;54;2013-08-21 01:17:02.947
58941;12925;54;2013-08-21 01:17:04.917
58942;12926;55;2013-08-21 01:17:05.167
58958;12929;55;2013-08-21 01:17:09.107
58959;12930;54;2013-08-21 01:17:09.357
58977;12933;54;2013-08-21 01:17:13.787
58978;12934;53;2013-08-21 01:17:14.028
58987;12935;53;2013-08-21 01:17:16.247
58988;12936;52;2013-08-21 01:17:16.497
59025;12943;52;2013-08-21 01:17:25.607
59026;12944;51;2013-08-21 01:17:25.857
59029;12944;51;2013-08-21 01:17:26.597
59030;12945;52;2013-08-21 01:17:26.837
59048;12948;52;2013-08-21 01:17:31.278
59049;12949;51;2013-08-21 01:17:31.517
59053;12949;51;2013-08-21 01:17:32.507
59054;12950;52;2013-08-21 01:17:32.747
59076;12954;52;2013-08-21 01:17:38.168
59077;12955;51;2013-08-21 01:17:38.418
59085;12956;51;2013-08-21 01:17:40.387
59086;12957;52;2013-08-21 01:17:40.627
59112;12962;52;2013-08-21 01:17:47.037
59113;12963;53;2013-08-21 01:17:47.278
59139;12968;53;2013-08-21 01:17:53.687
59140;12969;54;2013-08-21 01:17:53.927
